"","year","camp.length","deminc","base.poll","base.und","office","d.gone.neg","d.gone.neg.l1","d.gone.neg.l2","d.neg.frac.l3","week","dem.polls.l1","neg.rep.l1","neg.rep.l2","r.neg.frac.l3","num.rep.l1","num.dem.l1","undother.l1","r.neg.frac.l2","num.rep.l2","num.dem.l2","undother.l2","dem.contrib.l1","dem.contrib.l2","rep.contrib.l1","race","first.week","num.dem","demprcnt","d.neg.rec","rep.contrib.l2","d.neg.dur","dem.polls.l2","y2006","y2004","y2002","y2000","pos.prob.subset","missing","bart.sw","gbm.sw","gam.sw","bart.pscore","gbm.pscore","gam.pscore"
"202",2002,23,1,58.2417582417582,9,1,1,1,0,0.0909090909090909,-9,54.9450549450549,0,0,0.0909090909090909,0,300,9,0.0833333333333333,0,129,9,172913,118401,89475,"IA-2-2002",-22,574,55.3077821128,2,51200,3,54.9450549450549,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"203",2002,23,1,58.2417582417582,9,1,1,1,1,0.0833333333333333,-8,54.9450549450549,0.86518771331058,0,0.0833333333333333,586,574,9,0.0769230769230769,0,300,9,33561,172913,58950,"IA-2-2002",-22,482,55.3077821128,3,89475,4,54.9450549450549,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"204",2002,23,1,58.2417582417582,9,1,1,1,1,0.153846153846154,-7,56.5217391304348,0.960187353629977,0.86518771331058,0.0769230769230769,427,482,8,0.142857142857143,586,574,9,132109,33561,123385,"IA-2-2002",-22,587,55.3077821128,4,58950,5,54.9450549450549,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"205",2002,23,1,58.2417582417582,9,1,1,1,1,0.214285714285714,-6,52.3255813953488,0.837043633125557,0.960187353629977,0.142857142857143,1123,587,14,0.2,427,482,8,136595,132109,76487,"IA-2-2002",-22,480,55.3077821128,5,123385,6,56.5217391304348,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"206",2002,23,1,58.2417582417582,9,1,1,1,1,0.266666666666667,-5,61.3636363636364,0.78141592920354,0.837043633125557,0.2,1130,480,12,0.25,1123,587,14,353476,136595,86985,"IA-2-2002",-22,585,55.3077821128,5,76487,7,52.3255813953488,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"207",2002,23,1,58.2417582417582,9,1,1,1,1,0.3125,-4,54.8387096774194,0.302455357142857,0.78141592920354,0.25,896,585,7,0.294117647058824,1130,480,12,86016,353476,360525,"IA-2-2002",-22,1016,55.3077821128,5,86985,8,61.3636363636364,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"208",2002,23,1,58.2417582417582,9,1,1,1,1,0.388888888888889,-2,54.9450549450549,0.703703703703704,0.295180722891566,0.333333333333333,567,782,9,0.368421052631579,498,1016,7,185835,152975,132292,"IA-2-2002",-22,934,55.3077821128,5,67063,10,54.8387096774194,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"209",2002,23,1,58.2417582417582,9,1,1,1,1,0.421052631578947,-1,54.9450549450549,0.542420027816412,0.703703703703704,0.368421052631579,719,934,9,0.4,567,782,9,130936,185835,334705,"IA-2-2002",-22,1137,55.3077821128,5,132292,11,54.9450549450549,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"210",2006,23,0,54.4444444444444,10,0,0,0,0,0.5,-18,54.4444444444444,0,0,0,0,0,10,0,1,0,10,218303.84,191665,47916.55,"IA-1-2006",-22,1,54.9011718893,1,51242,1,54.4444444444444,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"211",2006,23,0,54.4444444444444,10,0,1,0,0,0.1,-10,51.219512195122,0,0,0,236,0,18,0,137,0,18,133542,130299.5,105245.34,"IA-1-2006",-22,124,54.9011718893,1,586915,2,51.219512195122,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"212",2006,23,0,54.4444444444444,10,0,1,1,0,0.0909090909090909,-9,51.219512195122,0.588757396449704,0,0,338,124,18,0,236,0,18,329947.21,133542,131821.52,"IA-1-2006",-22,206,54.9011718893,2,105245.34,3,51.219512195122,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"213",2006,23,0,54.4444444444444,10,0,1,1,1,0.0833333333333333,-8,48.1012658227848,1,0.588757396449704,0,186,206,21,0.0769230769230769,338,124,18,392433.06,329947.21,150930.7,"IA-1-2006",-22,460,54.9011718893,3,131821.52,4,51.219512195122,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"214",2006,23,0,54.4444444444444,10,0,1,1,1,0.153846153846154,-7,51.3736263736264,1,1,0.0769230769230769,309,460,10.5,0.142857142857143,186,206,21,283151.65,392433.06,147546.24,"IA-1-2006",-22,474,54.9011718893,4,150930.7,5,48.1012658227848,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"215",2006,23,0,54.4444444444444,10,0,1,1,1,0.266666666666667,-5,51.3736263736264,0.463182897862233,1,0.2,421,581,10.5,0.25,339,474,10.5,276488.23,479674.31,510033.96,"IA-1-2006",-22,646,54.9011718893,5,342688.73,7,51.3736263736264,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"216",2006,23,0,54.4444444444444,10,0,1,1,1,0.352941176470588,-3,54.1176470588235,0,0,0.294117647058824,501,772,15,0.277777777777778,658,646,11,420449.38,112220.27,267611.34,"IA-1-2006",-22,738,54.9011718893,5,500992,9,49.438202247191,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"217",2006,23,0,54.4444444444444,10,0,1,1,1,0.388888888888889,-2,52.4079158087394,0.912,0,0.277777777777778,625,738,6.5,0.263157894736842,501,772,15,771496.85,420449.38,562677.71,"IA-1-2006",-22,977,54.9011718893,5,267611.34,10,54.1176470588235,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"218",2002,24,0,45.4545454545455,12,0,0,0,0,0,-7,NA,0,0,0,0,24,NA,0,0,0,NA,77551.5,22660,9887.59,"ID-1-2002",-23,103,42.57892218,0,27668.26,0,NA,0,0,1,0,TRUE,TRUE,NA,NA,NA,NA,NA,NA
"219",2002,24,0,45.4545454545455,12,0,0,0,0,0,-2,NA,0,0,0,0,10,NA,0,0,0,NA,22719.43,46099,46130.29,"ID-1-2002",-23,120,42.57892218,0,71030,0,NA,0,0,1,0,TRUE,TRUE,NA,NA,NA,NA,NA,NA
"220",2002,24,0,32.967032967033,9,1,0,0,0,0,-20,NA,0,0,0,0,76,NA,0,0,100,NA,6000,9500,71139,"ID-2-2002",-23,84,33.3112051905,0,52241,0,NA,0,0,1,0,TRUE,TRUE,NA,NA,NA,NA,NA,NA
"221",2002,24,0,32.967032967033,9,1,1,0,0,0,-5,NA,0,0,0,0,0,NA,0,0,0,NA,16250,21950,102708,"ID-2-2002",-23,131,33.3112051905,1,25321,1,NA,0,0,1,0,TRUE,TRUE,NA,NA,NA,NA,NA,NA
"222",2002,24,0,32.967032967033,9,1,1,1,1,0,-3,NA,0,0,0,15,142,NA,0,0,131,NA,9952,23202,29372,"ID-2-2002",-23,141,33.3112051905,3,46844,3,NA,0,0,1,0,TRUE,TRUE,NA,NA,NA,NA,NA,NA
"223",2002,24,0,32.967032967033,9,1,1,1,1,0.0526315789473684,-2,NA,0,0,0,72,141,NA,0,15,142,NA,4000,9952,29028,"ID-2-2002",-23,162,33.3112051905,4,29372,4,NA,0,0,1,0,TRUE,TRUE,NA,NA,NA,NA,NA,NA
"224",2002,24,0,32.967032967033,9,1,0,1,1,0.1,-1,NA,0,0,0,118,162,NA,0,72,141,NA,8325,4000,15150,"ID-2-2002",-23,237,33.3112051905,4,29028,4,NA,0,0,1,0,TRUE,TRUE,NA,NA,NA,NA,NA,NA
"225",2006,25,0,30,40,0,0,0,0,0,-6,30,0,0,0,0,0,40,0,0,0,40,63585,13335,60569.32,"ID-1-2006",-24,181,45.5771725627,0,26143.36,0,30,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"226",2006,25,0,30,40,0,1,0,0,0,-5,30,0,0,0,0,181,40,0,0,0,40,51100,63585,52955.47,"ID-1-2006",-24,246,45.5771725627,1,60569.32,1,30,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"227",2006,25,0,30,40,0,1,1,0,0,-4,30,0,0,0,0,246,40,0,0,181,40,24150,51100,56288.14,"ID-1-2006",-24,243,45.5771725627,2,52955.47,2,30,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"228",2006,25,0,30,40,0,1,1,1,0,-3,51.219512195122,0,0,0,0,243,18,0,0,246,40,331416.54,24150,151584.74,"ID-1-2006",-24,218,45.5771725627,3,56288.14,3,30,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"229",2002,34,0,50.6329113924051,21,0,1,0,0,0.125,-23,58.6206896551724,0,0,0.125,0,0,13,0.111111111111111,0,0,13,635568.19,93327.2,119350,"IL-1-2002",-33,9,53.6618245206,1,612167.39,2,58.6206896551724,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"230",2002,34,0,50.6329113924051,21,0,1,1,0,0.111111111111111,-22,58.6206896551724,1,0,0.111111111111111,210,9,13,0.1,0,0,13,221123.49,635568.19,66890.6,"IL-1-2002",-33,536,53.6618245206,2,119350,3,58.6206896551724,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"231",2002,34,0,50.6329113924051,21,0,0,0,0,0.222222222222222,-13,58.6206896551724,0,0,0.277777777777778,0,0,13,0.263157894736842,0,0,13,612430.55,384335.55,191977,"IL-1-2002",-33,345,53.6618245206,0,358199.61,4,58.6206896551724,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"232",2002,34,0,50.6329113924051,21,0,0,0,0,0.2,-11,58.6206896551724,0,0,0.25,0,266,13,0.238095238095238,0,345,13,606591.43,417999.2,177354.95,"IL-1-2002",-33,324,53.6618245206,0,199093.48,4,58.6206896551724,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"233",2002,34,0,50.6329113924051,21,0,0,0,0,0.19047619047619,-10,59.7649858694035,0,0,0.238095238095238,0,324,18,0.227272727272727,0,266,13,547113.29,606591.43,56604.22,"IL-1-2002",-33,284,53.6618245206,0,177354.95,4,58.6206896551724,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"234",2002,34,0,50.6329113924051,21,0,0,0,0,0.173913043478261,-8,59.7649858694035,0,0,0.217391304347826,0,494,18,0.208333333333333,0,284,18,570465.49,758352.35,701109.57,"IL-1-2002",-33,474,53.6618245206,0,99679.2,4,59.7649858694035,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"235",2002,34,0,50.6329113924051,21,0,1,1,0,0.16,-6,58.8838111064949,0,0,0.2,254,494,15,0.192307692307692,0,474,12,1617713.49,370511.1,235180.72,"IL-1-2002",-33,593,53.6618245206,2,16781.37,6,59.0909090909091,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"236",2002,34,0,50.6329113924051,21,0,0,1,1,0.153846153846154,-5,58.8838111064949,0,0,0.192307692307692,345,593,15,0.185185185185185,254,494,15,1759458.15,1617713.49,233904.68,"IL-1-2002",-33,666,53.6618245206,2,235180.72,6,58.8838111064949,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"237",2002,34,0,50.6329113924051,21,0,1,1,1,0.233333333333333,-1,55.7842545051847,0.946708463949843,1,0.233333333333333,638,1073,14,0.258064516129032,608,1031,8,799973.68,614549.37,1000109.15,"IL-1-2002",-33,1372,53.6618245206,4,326099,10,57.6086956521739,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"238",2002,34,1,63.4146341463415,18,1,0,0,0,0,-5,65.0602409638554,0,0,0.0384615384615385,0,0,17,0.037037037037037,0,0,17,116215,31326,10700,"IL-2-2002",-33,356,61.3437823756,0,24600,0,65.0602409638554,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"239",2002,34,1,63.4146341463415,18,1,0,0,0,0,-4,66.2337662337662,0,0,0.037037037037037,0,356,23,0.0357142857142857,0,0,17,48400,116215,3500,"IL-2-2002",-33,646,61.3437823756,0,10700,0,65.0602409638554,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"240",2002,34,1,63.4146341463415,18,1,0,0,0,0,-2,59.7826086956522,0,0,0.0344827586206897,0,406,8,0.0333333333333333,0,646,16,67103,28727,11325,"IL-2-2002",-33,804,61.3437823756,0,3500,0,67.8571428571429,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"241",2006,34,1,48.8095238095238,16,0,1,1,1,0.2,-26,46.3414634146341,0,0,0.2,0,1012,18,0.166666666666667,0,1318,18,443950,224592.97,8307.99,"IL-1-2006",-33,277,55.9145292761,4,146436.06,4,46.3414634146341,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"242",2006,34,1,48.8095238095238,16,0,1,0,0,0.5,-23,53.75,0,0,0.125,0,0,20,0.111111111111111,0,0,20,376569.75,404300,8375,"IL-1-2006",-33,206,55.9145292761,3,25000.79,5,53.75,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"243",2006,34,1,48.8095238095238,16,0,1,1,0,0.444444444444444,-22,54.6666666666667,0,0,0.111111111111111,0,206,25,0.1,0,0,20,343913.98,376569.75,136221.31,"IL-1-2006",-33,845,55.9145292761,3,8375,6,53.75,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"244",2006,34,1,48.8095238095238,16,0,1,1,1,0.4,-21,54.6666666666667,0,0,0.1,0,845,25,0.0909090909090909,0,206,25,379021.35,343913.98,101808.02,"IL-1-2006",-33,756,55.9145292761,3,136221.31,7,54.6666666666667,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"245",2006,34,1,48.8095238095238,16,0,1,1,1,0.538461538461538,-18,54.6666666666667,0,0,0.0769230769230769,0,738,25,0.0714285714285714,0,884,25,1273230.12,314475.95,799512.02,"IL-1-2006",-33,2,55.9145292761,5,139224.14,10,54.6666666666667,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"246",2006,34,1,48.8095238095238,16,0,1,1,0,0.476190476190476,-10,54.8780487804878,0,0,0.0476190476190476,0,589,18,0.0454545454545455,0,0,18,51480.63,36688.46,75446.47,"IL-1-2006",-33,804,55.9145292761,2,120779,12,54.8780487804878,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"247",2006,34,1,48.8095238095238,16,0,1,1,1,0.478260869565217,-8,57.4175824175824,0,0,0.0434782608695652,190,871,19,0.0416666666666667,0,804,14,288796.19,501793.07,102118.2,"IL-1-2006",-33,1028,55.9145292761,4,61760.8,14,54.6511627906977,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"248",2006,34,1,48.8095238095238,16,0,1,1,1,0.5,-7,68.2926829268293,0.0186567164179104,0,0.0416666666666667,268,1028,18,0.04,190,871,19,172942.41,288796.19,478763.17,"IL-1-2006",-33,1248,55.9145292761,5,102118.2,15,57.4175824175824,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"249",2006,34,1,48.8095238095238,16,0,1,1,1,0.52,-6,54.7619047619048,1,0.0186567164179104,0.04,585,1248,16,0.0384615384615385,268,1028,18,250237.43,172942.41,265605.62,"IL-1-2006",-33,1236,55.9145292761,5,478763.17,16,68.2926829268293,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"250",2006,34,1,48.8095238095238,16,0,1,1,1,0.538461538461538,-5,54.7619047619048,1,1,0.0384615384615385,872,1236,16,0.0740740740740741,585,1248,16,530461.73,250237.43,301979.93,"IL-1-2006",-33,1412,55.9145292761,5,265605.62,17,54.7619047619048,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"251",2006,34,1,48.8095238095238,16,0,1,1,1,0.555555555555556,-4,54.7619047619048,1,1,0.0740740740740741,559,1412,16,0.107142857142857,872,1236,16,605976.34,530461.73,355387.12,"IL-1-2006",-33,1207,55.9145292761,5,301979.93,18,54.7619047619048,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"252",2006,34,1,48.8095238095238,16,0,1,1,1,0.571428571428571,-3,56.2650966183575,1,1,0.107142857142857,483,1207,21.5,0.137931034482759,559,1412,16,484747.84,605976.34,578816.59,"IL-1-2006",-33,1710,55.9145292761,5,355387.12,19,54.7619047619048,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"253",2006,34,1,48.8095238095238,16,0,1,1,1,0.586206896551724,-2,58.2051282051282,1,1,0.137931034482759,263,1710,21,0.166666666666667,483,1207,21.5,332202.17,484747.84,169443.15,"IL-1-2006",-33,1372,55.9145292761,5,578816.59,20,56.2650966183575,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"254",2006,34,1,48.8095238095238,16,0,1,1,1,0.6,-1,57.7840451248993,0,1,0.166666666666667,358,1372,21,0.193548387096774,263,1710,21,648247.18,332202.17,488132.98,"IL-1-2006",-33,704,55.9145292761,5,169443.15,21,58.2051282051282,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"255",2000,28,1,55.421686746988,17,0,0,0,0,0,-17,63.7362637362637,0,0,0,0,0,9,0,0,0,16,185126.22,129256.95,47014.68,"IN-1-2000",-27,49,57.5788439244,0,101240,0,52.3809523809524,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"256",2000,28,1,55.421686746988,17,0,0,0,0,0,-16,63.7362637362637,0,0,0,0,49,9,0,0,0,9,84111.26,185126.22,71435,"IN-1-2000",-27,49,57.5788439244,0,47014.68,0,63.7362637362637,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"257",2000,28,1,55.421686746988,17,0,0,0,0,0,-15,63.7362637362637,0,0,0,52,49,9,0,0,49,9,88805.67,84111.26,358685,"IN-1-2000",-27,88,57.5788439244,0,71435,0,63.7362637362637,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"258",2000,28,1,55.421686746988,17,0,0,0,0,0,-13,66.25,0,0,0,285,153,20,0,179,88,20,48773.05,218073.86,112811.24,"IN-1-2000",-27,152,57.5788439244,0,114388.18,0,66.25,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"259",2000,28,1,55.421686746988,17,0,0,0,0,0,-11,63.855421686747,0,0,0,192,151,17,0,209,152,17,75117.53,129823.69,46195,"IN-1-2000",-27,290,57.5788439244,0,64835,0,63.855421686747,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"260",2000,28,1,55.421686746988,17,0,0,0,0,0,-10,63.855421686747,0,0,0,363,290,17,0,192,151,17,264460.43,75117.53,153911.96,"IN-1-2000",-27,308,57.5788439244,0,46195,0,63.855421686747,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"261",2000,28,1,55.421686746988,17,0,0,0,0,0,-9,63.855421686747,0,0,0,455,308,17,0,363,290,17,210154.16,264460.43,186397.53,"IN-1-2000",-27,339,57.5788439244,0,153911.96,0,63.855421686747,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"262",2000,28,1,55.421686746988,17,0,1,0,0,0,-8,62.8571428571429,0.320284697508897,0,0,281,339,30,0,455,308,17,268405.11,210154.16,161985,"IN-1-2000",-27,228,57.5788439244,1,186397.53,1,63.855421686747,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"263",2000,28,1,55.421686746988,17,0,1,1,1,0,-6,60.3794037940379,1,1,0.0526315789473684,236,182,14,0.1,174,228,19,222761.6,224557.83,219105,"IN-1-2000",-27,121,57.5788439244,3,284957.59,3,59.2592592592593,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"264",2000,28,1,55.421686746988,17,0,1,1,1,0.05,-5,60.3794037940379,0.664259927797834,1,0.1,277,121,14,0.142857142857143,236,182,14,474797.43,222761.6,296032.24,"IN-1-2000",-27,341,57.5788439244,4,219105,4,60.3794037940379,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"265",2000,28,1,55.421686746988,17,0,1,1,1,0.0952380952380952,-4,63.8888888888889,0.488938053097345,0.664259927797834,0.142857142857143,452,341,28,0.181818181818182,277,121,14,852054.74,474797.43,114261.7,"IN-1-2000",-27,439,57.5788439244,5,296032.24,5,60.3794037940379,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"266",2000,28,1,55.421686746988,17,0,1,1,1,0.136363636363636,-3,61.9044359255203,0.408296943231441,0.488938053097345,0.181818181818182,458,439,14.5,0.217391304347826,452,341,28,238152.94,852054.74,129979,"IN-1-2000",-27,461,57.5788439244,5,114261.7,6,63.8888888888889,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"267",2000,28,1,55.421686746988,17,0,1,1,1,0.173913043478261,-2,61.9044359255203,0,0.408296943231441,0.217391304347826,452,461,14.5,0.25,458,439,14.5,224338.14,238152.94,112908,"IN-1-2000",-27,343,57.5788439244,5,129979,7,61.9044359255203,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"268",2000,28,1,55.421686746988,17,0,0,1,1,0.208333333333333,-1,59.0915319265552,0,0,0.25,263,343,14.5,0.24,452,461,14.5,51919,224338.14,214692.45,"IN-1-2000",-27,945,57.5788439244,4,112908,7,61.9044359255203,0,0,0,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"269",2004,27,1,49.3333333333333,25,0,0,0,0,0,-18,46.5116279069767,0,0,0,287,0,14,0,457,0,14,281364.25,129515,195227.54,"IN-1-2004",-26,41,46.0896420574,0,295155.79,0,46.5116279069767,0,1,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"270",2004,27,1,49.3333333333333,25,0,0,0,0,0,-13,46.5116279069767,0,0,0,447,383,14,0,301,0,14,171770.4,112090,407374.69,"IN-1-2004",-26,721,46.0896420574,0,390633.28,0,46.5116279069767,0,1,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"271",2004,27,1,49.3333333333333,25,0,0,0,0,0,-12,46.5116279069767,0,0,0,433,721,14,0,447,383,14,86711,171770.4,171413.37,"IN-1-2004",-26,2,46.0896420574,0,407374.69,0,46.5116279069767,0,1,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"272",2004,27,1,49.3333333333333,25,0,0,0,0,0,-9,46.9135802469136,0,0,0,159,0,19,0,340,0,19,148170.7,535419.52,790113.8,"IN-1-2004",-26,478,46.0896420574,0,581862.85,0,46.9135802469136,0,1,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"273",2004,27,1,49.3333333333333,25,0,0,0,0,0,-8,46.9135802469136,0,0,0,291,478,19,0,159,0,19,706242.02,148170.7,114227.06,"IN-1-2004",-26,1289,46.0896420574,0,790113.8,0,46.9135802469136,0,1,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"274",2004,27,1,49.3333333333333,25,0,0,0,0,0,-7,46.2271152894607,0,0,0,598,1289,10,0,291,478,19,735510,706242.02,230573.37,"IN-1-2004",-26,1062,46.0896420574,0,114227.06,0,46.9135802469136,0,1,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"275",2004,27,1,49.3333333333333,25,0,1,0,0,0,-6,46.2271152894607,0,0,0,693,1062,10,0,598,1289,10,184188,735510,328217.42,"IN-1-2004",-26,1023,46.0896420574,1,230573.37,1,46.2271152894607,0,1,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"276",2004,27,1,49.3333333333333,25,0,1,1,0,0,-5,46.2271152894607,0.279631760644419,0,0,869,1023,10,0,693,1062,10,249000,184188,934435.74,"IN-1-2004",-26,775,46.0896420574,2,328217.42,2,46.2271152894607,0,1,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"277",2004,27,1,49.3333333333333,25,0,1,1,1,0.0476190476190476,-3,49.4736842105263,0.556891766882516,0.554497354497354,0.0476190476190476,1081,1015,5,0.0909090909090909,945,775,11,805501.64,570437.85,1594680.86,"IN-1-2004",-26,833,46.0896420574,4,317908.26,4,48.314606741573,0,1,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"278",2004,27,1,49.3333333333333,25,0,1,1,1,0.0909090909090909,-2,48.314606741573,0.751874062968516,0.556891766882516,0.0909090909090909,1334,833,11,0.130434782608696,1081,1015,5,849838.21,805501.64,1216912.35,"IN-1-2004",-26,1115,46.0896420574,5,1594680.86,5,49.4736842105263,0,1,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"279",2004,27,1,49.3333333333333,25,0,1,1,1,0.130434782608696,-1,46.9328147639747,0.569986541049798,0.751874062968516,0.130434782608696,1486,1115,7.66666666666667,0.166666666666667,1334,833,11,698132.09,849838.21,1020548.99,"IN-1-2004",-26,914,46.0896420574,5,1216912.35,6,48.314606741573,0,1,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"280",2002,14,0,65.7142857142857,30,0,0,0,0,0,-8,65.7142857142857,0,0,0.333333333333333,0,0,30,0.25,0,135,30,107595.5,115062.62,43475,"KS-1-2002",-13,319,53.9714763133,0,48975,0,65.7142857142857,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"281",2002,14,0,65.7142857142857,30,0,0,0,0,0,-7,65.7142857142857,0,0,0.25,0,319,30,0.2,0,0,30,192110.89,107595.5,92952,"KS-1-2002",-13,352,53.9714763133,0,43475,0,65.7142857142857,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"282",2002,14,0,65.7142857142857,30,0,0,0,0,0,-6,65.7142857142857,0,0,0.2,0,352,30,0.166666666666667,0,319,30,202108.1,192110.89,216070,"KS-1-2002",-13,347,53.9714763133,0,92952,0,65.7142857142857,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"283",2002,14,0,65.7142857142857,30,0,0,0,0,0,-5,65.7142857142857,0,0,0.166666666666667,211,347,30,0.142857142857143,0,352,30,273073.88,202108.1,168411.36,"KS-1-2002",-13,368,53.9714763133,0,216070,0,65.7142857142857,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"284",2002,14,0,65.7142857142857,30,0,1,0,0,0,-4,55.421686746988,0,0,0.142857142857143,219,368,17,0.125,211,347,30,183642,273073.88,229540,"KS-1-2002",-13,374,53.9714763133,1,168411.36,1,65.7142857142857,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"285",2002,14,0,65.7142857142857,30,0,1,1,0,0,-3,55.421686746988,0.468468468468468,0,0.125,222,374,17,0.111111111111111,219,368,17,170403.27,183642,317420,"KS-1-2002",-13,375,53.9714763133,2,229540,2,55.421686746988,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"286",2002,14,0,65.7142857142857,30,0,1,1,1,0.1,-1,55.421686746988,0.811158798283262,1,0.2,233,456,17,0.272727272727273,320,375,17,434598.82,291460.1,197592.13,"KS-1-2002",-13,610,53.9714763133,4,129161,4,55.421686746988,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"287",2006,15,1,60,15,0,0,0,0,0,-10,56.4705882352941,0,0,0,0,234,15,0,0,233,15,168848.81,44384.82,26115,"KS-1-2006",-14,228,58.8804888586,0,34684,0,60,1,0,0,0,TRUE,FALSE,NA,NA,NA,NA,NA,NA
